participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-14,60,after,optimised,150,30,0,-0.410751291981277
sub-14,61,after,individual,30,150,0,-9.03025236765169
sub-14,62,after,optimised,150,30,1,-2.35962064632421
sub-14,63,after,optimised,150,30,0,-2.50143332569208
sub-14,64,after,individual,30,30,0,-4.47405138701643
sub-14,65,after,individual,150,30,0,-3.44371919207556
sub-14,66,after,optimised,150,30,1,-4.16099787007056
sub-14,67,after,optimised,30,150,0,0.608906525650196
sub-14,68,after,individual,30,150,0,-8.64385350954787
sub-14,69,after,optimised,30,30,1,-9.10434731294655
sub-14,70,after,individual,30,150,0,-5.451557408095
sub-14,71,after,individual,30,150,0,-3.98197431955024
sub-14,72,after,optimised,150,30,1,-1.72912563431105
sub-14,73,after,individual,30,150,0,-8.75080127509145
sub-14,74,after,optimised,30,30,0,-4.46006136679459
sub-14,75,after,optimised,30,150,0,-3.5878502470384
sub-14,76,after,individual,30,30,0,-7.09819363316862
sub-14,77,after,optimised,30,30,0,-7.35964022970308
sub-14,78,after,optimised,30,150,0,0.117995804294637
sub-14,79,after,individual,150,30,1,-5.33003197642205
sub-14,80,after,optimised,30,150,1,-3.68496767275192
sub-14,81,after,individual,30,30,0,-4.66318614919273
sub-14,82,after,individual,30,30,0,-5.42492968117356
sub-14,83,after,optimised,30,30,0,-4.84146837440312
sub-14,84,after,optimised,150,30,1,-2.07248630171787
sub-14,85,after,optimised,30,150,0,-1.91092075254893
sub-14,86,after,optimised,30,150,1,-1.58497550806924
sub-14,87,after,individual,30,30,1,-5.29660895043757
sub-14,88,after,optimised,150,30,1,-0.387334261771821
sub-14,89,after,individual,30,150,1,-8.58812352698986
sub-14,90,after,optimised,30,30,0,-5.21144063031223
sub-14,91,after,individual,150,30,1,-2.91448732820136
sub-14,92,after,individual,30,150,0,-8.1860477024901
sub-14,93,after,optimised,30,150,0,1.1297484156934
sub-14,94,after,optimised,150,30,0,-4.23659157227611
sub-14,95,after,optimised,30,150,1,2.98850822738931
sub-14,96,after,individual,150,30,1,-3.45221416555555
sub-14,97,after,optimised,30,150,0,-2.12731008408866
sub-14,98,after,individual,30,150,1,-10.8322880969462
sub-14,99,after,optimised,150,30,0,-0.604645700030224
sub-14,100,after,optimised,30,30,1,-5.15040352156466
sub-14,101,after,individual,150,30,1,-1.52892748726389
sub-14,102,after,individual,30,150,0,-6.22679721754745
sub-14,103,after,optimised,30,150,1,-1.58314367507494
sub-14,104,after,individual,150,30,0,-5.18262196874974
sub-14,105,after,optimised,30,150,1,-1.24394743476767
sub-14,106,after,individual,30,30,1,-6.96430162352627
sub-14,107,after,optimised,30,150,1,-3.74577429156531
sub-14,108,after,individual,150,30,0,-2.09378090649903
sub-14,109,after,optimised,30,30,1,-6.73921113065487
sub-14,110,after,optimised,30,30,0,-8.81567943770284
sub-14,111,after,individual,30,30,0,-8.78007698185089
sub-14,112,after,optimised,30,150,1,0.864081587871682
sub-14,113,after,optimised,30,150,0,0.083091464060339
sub-14,114,after,individual,150,30,1,-5.38553949309094
sub-14,115,after,individual,30,150,0,-7.13130503393992
sub-14,116,after,individual,30,30,0,-5.53583368378916
sub-14,117,after,optimised,30,30,0,-5.43024583980313
sub-14,118,after,optimised,150,30,1,-4.41047476339127
sub-14,119,after,individual,30,30,0,-8.83974435377099
sub-14,120,after,optimised,30,30,0,-8.87208113765024
