participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-10,97,before,optimised,30,150,1,-2.12731008408866
sub-10,98,before,individual,30,150,1,-10.7642803752288
sub-10,99,before,optimised,150,30,1,-0.604645700030224
sub-10,100,before,optimised,30,30,1,-5.15040352156466
sub-10,101,before,individual,150,30,1,-1.43579295780641
sub-10,102,before,individual,30,150,1,-6.3527774984572
sub-10,103,before,optimised,30,150,1,-1.58314367507494
sub-10,104,before,individual,150,30,0,-5.12231799607029
sub-10,105,before,optimised,30,150,0,-1.24394743476767
sub-10,106,before,individual,30,30,1,-6.99177300503855
sub-10,107,before,optimised,30,150,1,-3.74577429156531
sub-10,108,before,individual,150,30,1,-1.78016361395248
sub-10,109,before,optimised,30,30,1,-6.73921113065487
sub-10,110,before,optimised,30,30,0,-8.81567943770284
sub-10,111,before,individual,30,30,0,-8.77146936144212
sub-10,112,before,optimised,30,150,0,0.864081587871682
sub-10,113,before,optimised,30,150,1,0.083091464060339
sub-10,114,before,individual,150,30,1,-5.21495452609826
sub-10,115,before,individual,30,150,0,-7.15848472318609
sub-10,116,before,individual,30,30,0,-5.50089346578959
sub-10,117,before,optimised,30,30,0,-5.43024583980313
sub-10,118,before,optimised,150,30,1,-4.41047476339127
sub-10,119,before,individual,30,30,0,-8.75722187431147
sub-10,120,before,optimised,30,30,0,-8.87208113765024
sub-10,1,after,individual,30,30,1,-4.31697067145933
sub-10,2,after,optimised,30,30,1,-4.55908930311373
sub-10,3,after,optimised,150,30,1,0.338055441718311
sub-10,4,after,individual,30,150,1,-7.08388367212244
sub-10,5,after,optimised,30,30,0,-2.06256722717358
sub-10,6,after,individual,30,30,1,-2.37200863147354
sub-10,7,after,optimised,30,150,1,0.0781984698616337
sub-10,8,after,individual,150,30,1,-0.925548728366624
sub-10,9,after,individual,150,30,0,-0.999495627482922
sub-10,10,after,individual,150,30,1,-1.11747841423121
sub-10,11,after,individual,30,30,1,-4.42163877527441
sub-10,12,after,optimised,30,150,1,0.458129590219925
sub-10,13,after,individual,150,30,0,-5.21169246866521
sub-10,14,after,optimised,30,150,1,0.57304611517634
sub-10,15,after,optimised,30,150,1,0.563280101535338
sub-10,16,after,individual,30,150,1,-6.02189298147786
sub-10,17,after,optimised,150,30,1,-0.0794575727495582
sub-10,18,after,individual,150,30,1,-0.829175210426424
sub-10,19,after,individual,30,150,1,-6.73036722780911
sub-10,20,after,optimised,30,150,1,-3.44763004151015
sub-10,21,after,individual,30,150,1,-6.64497647444377
sub-10,22,after,optimised,30,30,1,-4.3304654512596
sub-10,23,after,individual,30,30,0,-7.07348671847294
sub-10,24,after,optimised,150,30,1,0.105568603235484
sub-10,25,after,optimised,150,30,1,-4.1669289034994
sub-10,26,after,individual,30,30,0,-3.76055407822774
sub-10,27,after,individual,30,30,1,-4.95594098255955
sub-10,28,after,optimised,30,30,0,-6.81483338055886
sub-10,29,after,optimised,150,30,1,0.356607954197823
sub-10,30,after,individual,150,30,1,-0.231172962536171
sub-10,31,after,individual,30,150,1,-10.6062758578716
sub-10,32,after,individual,150,30,1,-1.44480442327737
sub-10,33,after,individual,30,30,1,-7.23714302192142
sub-10,34,after,individual,30,30,0,-6.63337255224634
sub-10,35,after,optimised,30,30,0,-4.05640633689275
sub-10,36,after,optimised,150,30,1,0.475334267518655
sub-10,37,after,individual,30,150,1,-6.39322740840846
sub-10,38,after,individual,30,30,1,-9.03340035104086
sub-10,39,after,individual,150,30,1,-3.36023726527248
sub-10,40,after,optimised,30,30,1,-4.71169180431342
sub-10,41,after,optimised,30,150,1,1.07570708183169
sub-10,42,after,optimised,150,30,1,-0.58591898524301
sub-10,43,after,individual,150,30,1,-0.641092586641855
sub-10,44,after,individual,30,150,0,-6.4621468491551
sub-10,45,after,individual,30,150,0,-10.5091834434433
sub-10,46,after,optimised,30,30,1,-7.11491660570273
sub-10,47,after,optimised,150,30,1,-2.28133687236579
sub-10,48,after,individual,150,30,1,1.54281654604188
sub-10,49,after,optimised,30,30,0,-6.41907420216361
sub-10,50,after,optimised,30,30,1,-8.97794034209891
sub-10,51,after,individual,150,30,0,-1.65402603537929
sub-10,52,after,individual,150,30,1,-3.58401209211433
sub-10,53,after,individual,30,30,1,-5.05986985450823
sub-10,54,after,optimised,150,30,1,0.363245519158673
sub-10,55,after,optimised,150,30,1,2.56961382457124
sub-10,56,after,individual,30,150,0,-6.9702491150172
sub-10,57,after,individual,30,150,0,-10.790245416771
sub-10,58,after,optimised,30,30,1,-5.13493208306891
sub-10,59,after,individual,30,30,1,-9.13843232168553
sub-10,60,after,optimised,150,30,0,-0.410751291981277
sub-10,61,after,individual,30,150,0,-9.01346721646315
sub-10,62,after,optimised,150,30,1,-2.35962064632421
sub-10,63,after,optimised,150,30,1,-2.50143332569208
sub-10,64,after,individual,30,30,0,-4.63121085332976
sub-10,65,after,individual,150,30,1,-3.61280844180966
sub-10,66,after,optimised,150,30,1,-4.16099787007056
sub-10,67,after,optimised,30,150,0,0.608906525650196
sub-10,68,after,individual,30,150,1,-8.74644271970404
sub-10,69,after,optimised,30,30,1,-9.10434731294655
sub-10,70,after,individual,30,150,0,-5.5918092101015
sub-10,71,after,individual,30,150,1,-4.08991696415319
sub-10,72,after,optimised,150,30,1,-1.72912563431105
sub-10,73,after,individual,30,150,1,-8.81343959240405
sub-10,74,after,optimised,30,30,0,-4.46006136679459
sub-10,75,after,optimised,30,150,0,-3.5878502470384
sub-10,76,after,individual,30,30,1,-7.21875872381712
sub-10,77,after,optimised,30,30,1,-7.35964022970308
sub-10,78,after,optimised,30,150,0,0.117995804294637
sub-10,79,after,individual,150,30,1,-5.58967567062459
sub-10,80,after,optimised,30,150,1,-3.68496767275192
sub-10,81,after,individual,30,30,0,-4.72155313504652
sub-10,82,after,individual,30,30,0,-5.45428147522913
sub-10,83,after,optimised,30,30,0,-4.84146837440312
sub-10,84,after,optimised,150,30,1,-2.07248630171787
sub-10,85,after,optimised,30,150,1,-1.91092075254893
sub-10,86,after,optimised,30,150,1,-1.58497550806924
sub-10,87,after,individual,30,30,1,-5.13046955051106
sub-10,88,after,optimised,150,30,1,-0.387334261771821
sub-10,89,after,individual,30,150,1,-8.6457795740081
sub-10,90,after,optimised,30,30,0,-5.21144063031223
sub-10,91,after,individual,150,30,0,-2.68321473297414
sub-10,92,after,individual,30,150,0,-8.40809642293983
sub-10,93,after,optimised,30,150,0,1.1297484156934
sub-10,94,after,optimised,150,30,0,-4.23659157227611
sub-10,95,after,optimised,30,150,1,2.98850822738931
sub-10,96,after,individual,150,30,1,-3.04163069229186
sub-10,97,after,optimised,30,150,1,-2.12731008408866
sub-10,98,after,individual,30,150,1,-10.7642803752288
sub-10,99,after,optimised,150,30,0,-0.604645700030224
sub-10,100,after,optimised,30,30,1,-5.15040352156466
sub-10,101,after,individual,150,30,1,-1.43579295780641
sub-10,102,after,individual,30,150,1,-6.3527774984572
sub-10,103,after,optimised,30,150,1,-1.58314367507494
sub-10,104,after,individual,150,30,0,-5.12231799607029
sub-10,105,after,optimised,30,150,1,-1.24394743476767
sub-10,106,after,individual,30,30,1,-6.99177300503855
sub-10,107,after,optimised,30,150,1,-3.74577429156531
sub-10,108,after,individual,150,30,0,-1.78016361395248
sub-10,109,after,optimised,30,30,1,-6.73921113065487
sub-10,110,after,optimised,30,30,1,-8.81567943770284
sub-10,111,after,individual,30,30,0,-8.77146936144212
sub-10,112,after,optimised,30,150,1,0.864081587871682
sub-10,113,after,optimised,30,150,1,0.083091464060339
sub-10,114,after,individual,150,30,1,-5.21495452609826
sub-10,115,after,individual,30,150,0,-7.15848472318609
sub-10,116,after,individual,30,30,0,-5.50089346578959
sub-10,117,after,optimised,30,30,1,-5.43024583980313
sub-10,118,after,optimised,150,30,1,-4.41047476339127
sub-10,119,after,individual,30,30,0,-8.75722187431147
sub-10,120,after,optimised,30,30,0,-8.87208113765024
