participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-12,1,before,individual,30,30,0,-4.24747136944129
sub-12,2,before,optimised,30,30,1,-4.55908930311373
sub-12,3,before,optimised,150,30,0,0.338055441718311
sub-12,4,before,individual,30,150,1,-6.46389790616887
sub-12,5,before,optimised,30,30,0,-2.06256722717358
sub-12,6,before,individual,30,30,0,-2.23918815392294
sub-12,7,before,optimised,30,150,1,0.0781984698616337
sub-12,8,before,individual,150,30,0,-1.24363730133795
sub-12,9,before,individual,150,30,0,-1.41657203439628
sub-12,10,before,individual,150,30,1,-1.56592152444748
sub-12,11,before,individual,30,30,0,-4.3886974959017
sub-12,12,before,optimised,30,150,0,0.458129590219925
sub-12,13,before,individual,150,30,1,-5.82968706984722
sub-12,14,before,optimised,30,150,1,0.57304611517634
sub-12,15,before,optimised,30,150,1,0.563280101535338
sub-12,16,before,individual,30,150,0,-5.35483014543851
sub-12,17,before,optimised,150,30,0,-0.0794575727495582
sub-12,18,before,individual,150,30,1,-1.26983541589445
sub-12,19,before,individual,30,150,1,-6.04413486134576
sub-12,20,before,optimised,30,150,1,-3.44763004151015
sub-12,21,before,individual,30,150,1,-6.09303326044869
sub-12,22,before,optimised,30,30,1,-4.3304654512596
sub-12,23,before,individual,30,30,0,-6.98864942604017
sub-12,24,before,optimised,150,30,1,0.105568603235484
sub-12,25,before,optimised,150,30,1,-4.1669289034994
sub-12,26,before,individual,30,30,1,-3.75308088467136
sub-12,27,before,individual,30,30,1,-4.87979279003486
sub-12,28,before,optimised,30,30,0,-6.81483338055886
sub-12,29,before,optimised,150,30,1,0.356607954197823
sub-12,30,before,individual,150,30,1,-0.606923900696841
sub-12,31,before,individual,30,150,1,-9.83662375607014
sub-12,32,before,individual,150,30,1,-1.97446154091427
sub-12,33,before,individual,30,30,1,-7.07365991180023
sub-12,34,before,individual,30,30,0,-6.55786347263391
sub-12,35,before,optimised,30,30,1,-4.05640633689275
sub-12,36,before,optimised,150,30,1,0.475334267518655
sub-12,37,before,individual,30,150,1,-5.51963505354231
sub-12,38,before,individual,30,30,0,-8.9935719775099
sub-12,39,before,individual,150,30,0,-3.65876499771035
sub-12,40,before,optimised,30,30,1,-4.71169180431342
sub-12,41,before,optimised,30,150,1,1.07570708183169
sub-12,42,before,optimised,150,30,1,-0.58591898524301
sub-12,43,before,individual,150,30,0,-1.00551314898794
sub-12,44,before,individual,30,150,0,-5.84478444014368
sub-12,45,before,individual,30,150,0,-9.89140728452548
sub-12,46,before,optimised,30,30,0,-7.11491660570273
sub-12,47,before,optimised,150,30,0,-2.28133687236579
sub-12,48,before,individual,150,30,1,1.16723289528475
sub-12,49,before,optimised,30,30,0,-6.41907420216361
sub-12,50,before,optimised,30,30,1,-8.97794034209891
sub-12,51,before,individual,150,30,0,-2.17412989375362
sub-12,52,before,individual,150,30,1,-4.01322243343394
sub-12,53,before,individual,30,30,1,-5.32012951211879
sub-12,54,before,optimised,150,30,1,0.363245519158673
sub-12,55,before,optimised,150,30,1,2.56961382457124
sub-12,56,before,individual,30,150,0,-6.31924625421397
sub-12,57,before,individual,30,150,1,-10.0007331644687
sub-12,58,before,optimised,30,30,1,-5.13493208306891
sub-12,59,before,individual,30,30,1,-9.11228350905656
sub-12,60,before,optimised,150,30,0,-0.410751291981277
sub-12,61,before,individual,30,150,1,-8.32542793247401
sub-12,62,before,optimised,150,30,1,-2.35962064632421
sub-12,63,before,optimised,150,30,1,-2.50143332569208
sub-12,64,before,individual,30,30,0,-4.44379948362111
sub-12,65,before,individual,150,30,1,-3.86625409456227
sub-12,66,before,optimised,150,30,1,-4.16099787007056
sub-12,67,before,optimised,30,150,0,0.608906525650196
sub-12,68,before,individual,30,150,0,-7.96580731950471
sub-12,69,before,optimised,30,30,1,-9.10434731294655
sub-12,70,before,individual,30,150,0,-4.83102602233944
sub-12,71,before,individual,30,150,1,-3.33892683095085
sub-12,72,before,optimised,150,30,1,-1.72912563431105
sub-12,73,before,individual,30,150,0,-8.04128653524189
sub-12,74,before,optimised,30,30,0,-4.46006136679459
sub-12,75,before,optimised,30,150,0,-3.5878502470384
sub-12,76,before,individual,30,30,0,-7.23130775807774
sub-12,77,before,optimised,30,30,1,-7.35964022970308
sub-12,78,before,optimised,30,150,0,0.117995804294637
sub-12,79,before,individual,150,30,1,-5.90882925741815
sub-12,80,before,optimised,30,150,1,-3.68496767275192
sub-12,81,before,individual,30,30,0,-4.70155548048687
sub-12,82,before,individual,30,30,0,-5.31728014573415
sub-12,83,before,optimised,30,30,0,-4.84146837440312
sub-12,84,before,optimised,150,30,1,-2.07248630171787
sub-12,85,before,optimised,30,150,1,-1.91092075254893
sub-12,86,before,optimised,30,150,0,-1.58497550806924
sub-12,87,before,individual,30,30,1,-5.30314195818877
sub-12,88,before,optimised,150,30,1,-0.387334261771821
sub-12,89,before,individual,30,150,1,-7.94824838443146
sub-12,90,before,optimised,30,30,0,-5.21144063031223
sub-12,91,before,individual,150,30,0,-3.12334500914572
sub-12,92,before,individual,30,150,0,-7.61482743265219
sub-12,93,before,optimised,30,150,1,1.1297484156934
sub-12,94,before,optimised,150,30,1,-4.23659157227611
sub-12,95,before,optimised,30,150,1,2.98850822738931
sub-12,96,before,individual,150,30,1,-3.66176418456133
sub-12,97,before,optimised,30,150,1,-2.12731008408866
sub-12,98,before,individual,30,150,1,-10.0370003385465
sub-12,99,before,optimised,150,30,0,-0.604645700030224
sub-12,100,before,optimised,30,30,1,-5.15040352156466
sub-12,101,before,individual,150,30,1,-1.92509152120723
sub-12,102,before,individual,30,150,1,-5.53635436254026
sub-12,103,before,optimised,30,150,1,-1.58314367507494
sub-12,104,before,individual,150,30,1,-5.50057316633186
sub-12,105,before,optimised,30,150,0,-1.24394743476767
sub-12,106,before,individual,30,30,1,-7.05246313624841
sub-12,107,before,optimised,30,150,1,-3.74577429156531
sub-12,108,before,individual,150,30,1,-2.06085562539789
sub-12,109,before,optimised,30,30,1,-6.73921113065487
sub-12,110,before,optimised,30,30,1,-8.81567943770284
sub-12,111,before,individual,30,30,1,-8.824183947233
sub-12,112,before,optimised,30,150,0,0.864081587871682
sub-12,113,before,optimised,30,150,1,0.083091464060339
sub-12,114,before,individual,150,30,1,-5.60799100017057
sub-12,115,before,individual,30,150,0,-6.47082964203806
sub-12,116,before,individual,30,30,0,-5.56443964555995
sub-12,117,before,optimised,30,30,0,-5.43024583980313
sub-12,118,before,optimised,150,30,1,-4.41047476339127
sub-12,119,before,individual,30,30,0,-8.74184150633516
sub-12,120,before,optimised,30,30,0,-8.87208113765024
sub-12,1,after,individual,30,30,0,-4.24747136944129
sub-12,2,after,optimised,30,30,0,-4.55908930311373
sub-12,3,after,optimised,150,30,1,0.338055441718311
sub-12,4,after,individual,30,150,1,-6.46389790616887
sub-12,5,after,optimised,30,30,1,-2.06256722717358
sub-12,6,after,individual,30,30,1,-2.23918815392294
sub-12,7,after,optimised,30,150,1,0.0781984698616337
sub-12,8,after,individual,150,30,0,-1.24363730133795
sub-12,9,after,individual,150,30,0,-1.41657203439628
sub-12,10,after,individual,150,30,1,-1.56592152444748
sub-12,11,after,individual,30,30,1,-4.3886974959017
sub-12,12,after,optimised,30,150,1,0.458129590219925
sub-12,13,after,individual,150,30,1,-5.82968706984722
sub-12,14,after,optimised,30,150,1,0.57304611517634
sub-12,15,after,optimised,30,150,1,0.563280101535338
sub-12,16,after,individual,30,150,1,-5.35483014543851
sub-12,17,after,optimised,150,30,0,-0.0794575727495582
sub-12,18,after,individual,150,30,1,-1.26983541589445
sub-12,19,after,individual,30,150,1,-6.04413486134576
sub-12,20,after,optimised,30,150,1,-3.44763004151015
sub-12,21,after,individual,30,150,1,-6.09303326044869
sub-12,22,after,optimised,30,30,1,-4.3304654512596
sub-12,23,after,individual,30,30,0,-6.98864942604017
sub-12,24,after,optimised,150,30,1,0.105568603235484
sub-12,25,after,optimised,150,30,1,-4.1669289034994
sub-12,26,after,individual,30,30,1,-3.75308088467136
sub-12,27,after,individual,30,30,1,-4.87979279003486
sub-12,28,after,optimised,30,30,0,-6.81483338055886
sub-12,29,after,optimised,150,30,1,0.356607954197823
sub-12,30,after,individual,150,30,1,-0.606923900696841
sub-12,31,after,individual,30,150,1,-9.83662375607014
sub-12,32,after,individual,150,30,1,-1.97446154091427
sub-12,33,after,individual,30,30,1,-7.07365991180023
sub-12,34,after,individual,30,30,0,-6.55786347263391
sub-12,35,after,optimised,30,30,1,-4.05640633689275
sub-12,36,after,optimised,150,30,1,0.475334267518655
sub-12,37,after,individual,30,150,1,-5.51963505354231
sub-12,38,after,individual,30,30,1,-8.9935719775099
sub-12,39,after,individual,150,30,0,-3.65876499771035
sub-12,40,after,optimised,30,30,1,-4.71169180431342
sub-12,41,after,optimised,30,150,1,1.07570708183169
sub-12,42,after,optimised,150,30,1,-0.58591898524301
sub-12,43,after,individual,150,30,1,-1.00551314898794
sub-12,44,after,individual,30,150,0,-5.84478444014368
sub-12,45,after,individual,30,150,0,-9.89140728452548
sub-12,46,after,optimised,30,30,1,-7.11491660570273
sub-12,47,after,optimised,150,30,1,-2.28133687236579
sub-12,48,after,individual,150,30,1,1.16723289528475
sub-12,49,after,optimised,30,30,0,-6.41907420216361
sub-12,50,after,optimised,30,30,1,-8.97794034209891
sub-12,51,after,individual,150,30,0,-2.17412989375362
sub-12,52,after,individual,150,30,1,-4.01322243343394
sub-12,53,after,individual,30,30,1,-5.32012951211879
sub-12,54,after,optimised,150,30,1,0.363245519158673
sub-12,55,after,optimised,150,30,1,2.56961382457124
sub-12,56,after,individual,30,150,0,-6.31924625421397
sub-12,57,after,individual,30,150,1,-10.0007331644687
sub-12,58,after,optimised,30,30,1,-5.13493208306891
sub-12,59,after,individual,30,30,1,-9.11228350905656
sub-12,60,after,optimised,150,30,0,-0.410751291981277
sub-12,61,after,individual,30,150,1,-8.32542793247401
sub-12,62,after,optimised,150,30,1,-2.35962064632421
sub-12,63,after,optimised,150,30,1,-2.50143332569208
sub-12,64,after,individual,30,30,1,-4.44379948362111
sub-12,65,after,individual,150,30,1,-3.86625409456227
sub-12,66,after,optimised,150,30,1,-4.16099787007056
sub-12,67,after,optimised,30,150,0,0.608906525650196
sub-12,68,after,individual,30,150,0,-7.96580731950471
sub-12,69,after,optimised,30,30,1,-9.10434731294655
sub-12,70,after,individual,30,150,1,-4.83102602233944
sub-12,71,after,individual,30,150,1,-3.33892683095085
sub-12,72,after,optimised,150,30,0,-1.72912563431105
sub-12,73,after,individual,30,150,1,-8.04128653524189
sub-12,74,after,optimised,30,30,1,-4.46006136679459
sub-12,75,after,optimised,30,150,0,-3.5878502470384
sub-12,76,after,individual,30,30,1,-7.23130775807774
sub-12,77,after,optimised,30,30,1,-7.35964022970308
sub-12,78,after,optimised,30,150,0,0.117995804294637
sub-12,79,after,individual,150,30,1,-5.90882925741815
sub-12,80,after,optimised,30,150,1,-3.68496767275192
sub-12,81,after,individual,30,30,0,-4.70155548048687
sub-12,82,after,individual,30,30,0,-5.31728014573415
sub-12,83,after,optimised,30,30,0,-4.84146837440312
sub-12,84,after,optimised,150,30,1,-2.07248630171787
sub-12,85,after,optimised,30,150,1,-1.91092075254893
sub-12,86,after,optimised,30,150,0,-1.58497550806924
sub-12,87,after,individual,30,30,1,-5.30314195818877
