participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-08,33,after,individual,30,30,0,-6.96043187979949
sub-08,34,after,individual,30,30,0,-6.55471013565063
sub-08,35,after,optimised,30,30,0,-4.05640633689275
sub-08,36,after,optimised,150,30,0,0.475334267518655
sub-08,37,after,individual,30,150,0,-5.75957457013114
sub-08,38,after,individual,30,30,1,-9.04358233897412
sub-08,39,after,individual,150,30,0,-4.42765961349641
sub-08,40,after,optimised,30,30,1,-4.71169180431342
sub-08,41,after,optimised,30,150,1,1.07570708183169
sub-08,42,after,optimised,150,30,1,-0.58591898524301
sub-08,43,after,individual,150,30,1,-1.73969609244255
sub-08,44,after,individual,30,150,0,-6.05786971355754
sub-08,45,after,individual,30,150,0,-10.0814368265044
sub-08,46,after,optimised,30,30,1,-7.11491660570273
sub-08,47,after,optimised,150,30,0,-2.28133687236579
sub-08,48,after,individual,150,30,1,0.44321581289737
sub-08,49,after,optimised,30,30,0,-6.41907420216361
sub-08,50,after,optimised,30,30,1,-8.97794034209891
sub-08,51,after,individual,150,30,1,-2.94604326112146
sub-08,52,after,individual,150,30,0,-4.60951392340082
sub-08,53,after,individual,30,30,1,-5.19324806242978
sub-08,54,after,optimised,150,30,1,0.363245519158673
sub-08,55,after,optimised,150,30,1,2.56961382457124
sub-08,56,after,individual,30,150,0,-6.74456310042405
sub-08,57,after,individual,30,150,1,-10.2287544737453
sub-08,58,after,optimised,30,30,1,-5.13493208306891
sub-08,59,after,individual,30,30,1,-9.06069472844236
sub-08,60,after,optimised,150,30,0,-0.410751291981277
sub-08,61,after,individual,30,150,0,-8.51505336928713
sub-08,62,after,optimised,150,30,1,-2.35962064632421
sub-08,63,after,optimised,150,30,0,-2.50143332569208
sub-08,64,after,individual,30,30,1,-4.59052843077363
sub-08,65,after,individual,150,30,0,-4.62876456976803
sub-08,66,after,optimised,150,30,1,-4.16099787007056
sub-08,67,after,optimised,30,150,0,0.608906525650196
sub-08,68,after,individual,30,150,0,-8.15777561830734
sub-08,69,after,optimised,30,30,1,-9.10434731294655
sub-08,70,after,individual,30,150,0,-5.12883684482093
sub-08,71,after,individual,30,150,1,-3.55025404180655
sub-08,72,after,optimised,150,30,0,-1.72912563431105
sub-08,73,after,individual,30,150,1,-8.17200054697694
sub-08,74,after,optimised,30,30,1,-4.46006136679459
sub-08,75,after,optimised,30,150,0,-3.5878502470384
sub-08,76,after,individual,30,30,0,-7.18816948918624
sub-08,77,after,optimised,30,30,0,-7.35964022970308
sub-08,78,after,optimised,30,150,0,0.117995804294637
sub-08,79,after,individual,150,30,1,-6.43667152876567
sub-08,80,after,optimised,30,150,1,-3.68496767275192
sub-08,81,after,individual,30,30,0,-4.82904492751056
sub-08,82,after,individual,30,30,0,-5.56363180662799
sub-08,83,after,optimised,30,30,0,-4.84146837440312
sub-08,84,after,optimised,150,30,1,-2.07248630171787
sub-08,85,after,optimised,30,150,0,-1.91092075254893
sub-08,86,after,optimised,30,150,0,-1.58497550806924
sub-08,87,after,individual,30,30,0,-5.23373806248552
sub-08,88,after,optimised,150,30,1,-0.387334261771821
sub-08,89,after,individual,30,150,1,-8.15716962449794
sub-08,90,after,optimised,30,30,0,-5.21144063031223
sub-08,91,after,individual,150,30,1,-3.96236786650767
sub-08,92,after,individual,30,150,0,-7.82550643474299
sub-08,93,after,optimised,30,150,0,1.1297484156934
sub-08,94,after,optimised,150,30,0,-4.23659157227611
sub-08,95,after,optimised,30,150,1,2.98850822738931
sub-08,96,after,individual,150,30,1,-4.30136253387604
sub-08,97,after,optimised,30,150,1,-2.12731008408866
sub-08,98,after,individual,30,150,1,-10.3885301970855
sub-08,99,after,optimised,150,30,0,-0.604645700030224
sub-08,100,after,optimised,30,30,0,-5.15040352156466
sub-08,101,after,individual,150,30,0,-2.63449934108479
sub-08,102,after,individual,30,150,0,-5.9357102349067
sub-08,103,after,optimised,30,150,1,-1.58314367507494
sub-08,104,after,individual,150,30,0,-6.37519979259947
sub-08,105,after,optimised,30,150,0,-1.24394743476767
sub-08,106,after,individual,30,30,1,-6.8387116435698
sub-08,107,after,optimised,30,150,1,-3.74577429156531
sub-08,108,after,individual,150,30,0,-3.1573674053056
sub-08,109,after,optimised,30,30,1,-6.73921113065487
sub-08,110,after,optimised,30,30,0,-8.81567943770284
sub-08,111,after,individual,30,30,1,-8.77622578639745
sub-08,112,after,optimised,30,150,0,0.864081587871682
sub-08,113,after,optimised,30,150,0,0.083091464060339
sub-08,114,after,individual,150,30,1,-6.49508881377321
sub-08,115,after,individual,30,150,0,-6.79491798870304
sub-08,116,after,individual,30,30,1,-5.58887788659582
sub-08,117,after,optimised,30,30,0,-5.43024583980313
sub-08,118,after,optimised,150,30,1,-4.41047476339127
sub-08,119,after,individual,30,30,0,-8.85073770299728
sub-08,120,after,optimised,30,30,0,-8.87208113765024
