participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-11,113,before,optimised,30,150,0,0.083091464060339
sub-11,114,before,individual,150,30,0,-2.44780988414198
sub-11,115,before,individual,30,150,0,-6.59634539264966
sub-11,116,before,individual,30,30,0,-5.49606023759545
sub-11,117,before,optimised,30,30,0,-5.43024583980313
sub-11,118,before,individual,30,30,0,-8.75037249426484
sub-11,119,before,optimised,30,30,0,-8.87208113765024
sub-11,1,after,individual,30,30,0,-4.38023562553377
sub-11,2,after,optimised,30,30,0,-4.55908930311373
sub-11,3,after,optimised,150,30,0,0.338055441718311
sub-11,4,after,individual,30,150,0,-6.70510206192277
sub-11,5,after,optimised,30,30,0,-2.06256722717358
sub-11,6,after,individual,30,30,0,-2.25696853579047
sub-11,7,after,optimised,30,150,0,0.0781984698616337
sub-11,8,after,individual,150,30,0,-1.61053283045791
sub-11,9,after,individual,150,30,0,-1.77482620033083
sub-11,10,after,individual,150,30,0,-1.88002651416997
sub-11,11,after,individual,30,30,0,-4.48295030896144
sub-11,12,after,optimised,30,150,0,0.458129590219925
sub-11,13,after,individual,150,30,0,-5.87145005987711
sub-11,14,after,optimised,30,150,0,0.57304611517634
sub-11,15,after,optimised,30,150,0,0.563280101535338
sub-11,16,after,individual,30,150,0,-5.77242887473115
sub-11,17,after,optimised,150,30,0,-0.0794575727495582
sub-11,18,after,individual,150,30,1,-1.58010897164076
sub-11,19,after,individual,30,150,0,-6.45589732014053
sub-11,20,after,optimised,30,150,0,-3.44763004151015
sub-11,21,after,individual,30,150,0,-6.22406273238316
sub-11,22,after,optimised,30,30,1,-4.3304654512596
sub-11,23,after,individual,30,30,0,-6.99926014584686
sub-11,24,after,optimised,150,30,0,0.105568603235484
sub-11,25,after,optimised,150,30,0,-4.1669289034994
sub-11,26,after,individual,30,30,0,-3.93260222670323
sub-11,27,after,individual,30,30,0,-4.97684637846346
sub-11,28,after,optimised,30,30,1,-6.81483338055886
sub-11,29,after,optimised,150,30,1,0.356607954197823
sub-11,30,after,individual,150,30,0,-1.01218291464564
sub-11,31,after,individual,30,150,0,-10.0609812320192
sub-11,32,after,individual,150,30,0,-2.19986410880717
sub-11,33,after,individual,30,30,0,-7.16156430757329
sub-11,34,after,individual,30,30,0,-6.66878835568402
sub-11,35,after,optimised,30,30,0,-4.05640633689275
sub-11,36,after,optimised,150,30,0,0.475334267518655
sub-11,37,after,individual,30,150,0,-5.85111047417933
sub-11,38,after,individual,30,30,0,-9.08321940137272
sub-11,39,after,individual,150,30,0,-3.98250457550148
sub-11,40,after,optimised,30,30,0,-4.71169180431342
sub-11,41,after,optimised,30,150,1,1.07570708183169
sub-11,42,after,optimised,150,30,0,-0.58591898524301
sub-11,43,after,individual,150,30,0,-1.45929364773026
sub-11,44,after,individual,30,150,0,-6.10501284294756
sub-11,45,after,individual,30,150,0,-10.1978453719006
sub-11,46,after,optimised,30,30,0,-7.11491660570273
sub-11,47,after,optimised,150,30,0,-2.28133687236579
sub-11,48,after,individual,150,30,0,0.851873514076047
sub-11,49,after,optimised,30,30,0,-6.41907420216361
sub-11,50,after,optimised,30,30,0,-8.97794034209891
sub-11,51,after,individual,150,30,0,-2.5394541049071
sub-11,52,after,individual,150,30,0,-4.35553573242686
sub-11,53,after,individual,30,30,0,-4.91188867485682
sub-11,54,after,optimised,150,30,0,0.363245519158673
sub-11,55,after,optimised,150,30,0,2.56961382457124
sub-11,56,after,individual,30,150,0,-6.62508637579644
sub-11,57,after,individual,30,150,0,-10.4562400085602
sub-11,58,after,optimised,30,30,0,-5.13493208306891
sub-11,59,after,individual,30,30,1,-9.14512158346085
sub-11,60,after,optimised,150,30,0,-0.410751291981277
sub-11,61,after,individual,30,150,0,-8.83616084285181
sub-11,62,after,optimised,150,30,0,-2.35962064632421
sub-11,63,after,optimised,150,30,0,-2.50143332569208
sub-11,64,after,individual,30,30,0,-4.74353720212183
sub-11,65,after,individual,150,30,0,-4.19323069795282
sub-11,66,after,optimised,150,30,1,-4.16099787007056
sub-11,67,after,optimised,30,150,0,0.608906525650196
sub-11,68,after,individual,30,150,0,-8.46737749072095
sub-11,69,after,optimised,30,30,0,-9.10434731294655
sub-11,70,after,individual,30,150,1,-5.34555096284583
sub-11,71,after,individual,30,150,0,-3.67472188938269
sub-11,72,after,optimised,150,30,0,-1.72912563431105
sub-11,73,after,individual,30,150,0,-8.33337844713674
sub-11,74,after,optimised,30,30,0,-4.46006136679459
sub-11,75,after,optimised,30,150,0,-3.5878502470384
sub-11,76,after,individual,30,30,0,-7.23063520234763
sub-11,77,after,optimised,30,30,0,-7.35964022970308
sub-11,78,after,optimised,30,150,0,0.117995804294637
sub-11,79,after,individual,150,30,0,-6.14743318454767
sub-11,80,after,optimised,30,150,0,-3.68496767275192
sub-11,81,after,individual,30,30,0,-4.75821497340379
sub-11,82,after,individual,30,30,0,-5.38200174734149
sub-11,83,after,optimised,30,30,0,-4.84146837440312
sub-11,84,after,optimised,150,30,1,-2.07248630171787
sub-11,85,after,optimised,30,150,0,-1.91092075254893
sub-11,86,after,optimised,30,150,1,-1.58497550806924
sub-11,87,after,individual,30,30,0,-5.23075305193592
sub-11,88,after,optimised,150,30,0,-0.387334261771821
sub-11,89,after,individual,30,150,1,-8.36882679234161
sub-11,90,after,optimised,30,30,0,-5.21144063031223
sub-11,91,after,optimised,30,30,0,-5.21144063031223
sub-11,92,after,individual,30,150,0,-8.03961475736032
sub-11,93,after,optimised,30,150,1,1.1297484156934
sub-11,94,after,optimised,150,30,0,-4.23659157227611
sub-11,95,after,optimised,30,150,1,2.98850822738931
sub-11,96,after,individual,150,30,0,-3.42858892936375
sub-11,97,after,optimised,30,150,0,-2.12731008408866
sub-11,98,after,individual,30,150,1,-10.4663677444577
sub-11,99,after,optimised,150,30,0,-0.604645700030224
sub-11,100,after,optimised,30,30,0,-6.73921113065487
sub-11,101,after,individual,150,30,0,-3.73443983037257
sub-11,102,after,individual,30,150,0,-5.96328626643994
sub-11,103,after,optimised,30,150,0,-1.58314367507494
sub-11,104,after,individual,150,30,0,-2.24036119372862
sub-11,105,after,optimised,30,150,0,-1.24394743476767
sub-11,106,after,individual,30,30,1,-6.96417038340619
sub-11,107,after,optimised,30,150,1,-3.74577429156531
sub-11,108,after,individual,150,30,0,-5.85976993800595
sub-11,109,after,optimised,30,30,0,-8.81567943770284
sub-11,110,after,optimised,30,30,0,-5.43024583980313
sub-11,111,after,individual,30,30,0,-8.7896062979725
sub-11,112,after,optimised,30,150,0,0.864081587871682
sub-11,113,after,optimised,30,150,0,0.083091464060339
sub-11,114,after,individual,150,30,0,-2.44780988414198
sub-11,115,after,individual,30,150,0,-6.59634539264966
sub-11,116,after,individual,30,30,0,-5.49606023759545
sub-11,117,after,optimised,30,30,0,-8.87208113765024
sub-11,118,after,optimised,150,30,1,-4.41047476339127
sub-11,119,after,individual,30,30,0,-8.75037249426484
