participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-09,60,before,optimised,150,30,1,-0.410751291981277
sub-09,61,before,individual,30,150,0,-8.86860497406442
sub-09,62,before,optimised,150,30,1,-2.35962064632421
sub-09,63,before,optimised,150,30,0,-2.50143332569208
sub-09,64,before,individual,30,30,1,-4.73162568080975
sub-09,65,before,individual,150,30,0,-4.04590485028625
sub-09,66,before,optimised,150,30,1,-4.16099787007056
sub-09,67,before,optimised,30,150,0,0.608906525650196
sub-09,68,before,individual,30,150,0,-8.44421649683771
sub-09,69,before,optimised,30,30,1,-9.10434731294655
sub-09,70,before,individual,30,150,0,-5.46845778628627
sub-09,71,before,individual,30,150,1,-3.69500372833306
sub-09,72,before,optimised,150,30,1,-1.72912563431105
sub-09,73,before,individual,30,150,0,-8.57068620867853
sub-09,74,before,optimised,30,30,1,-4.46006136679459
sub-09,75,before,optimised,30,150,1,-3.5878502470384
sub-09,76,before,individual,30,30,0,-7.32023405574102
sub-09,77,before,optimised,30,30,0,-7.35964022970308
sub-09,78,before,optimised,30,150,0,0.117995804294637
sub-09,79,before,individual,150,30,1,-5.89639153516354
sub-09,80,before,optimised,30,150,1,-3.68496767275192
sub-09,81,before,individual,30,30,0,-4.63683034082882
sub-09,82,before,individual,30,30,0,-5.18958531002452
sub-09,83,before,optimised,30,30,0,-4.84146837440312
sub-09,84,before,optimised,150,30,1,-2.07248630171787
sub-09,85,before,optimised,30,150,0,-1.91092075254893
sub-09,86,before,optimised,30,150,1,-1.58497550806924
sub-09,87,before,individual,30,30,1,-5.34986210167229
sub-09,88,before,optimised,150,30,1,-0.387334261771821
sub-09,89,before,individual,30,150,0,-8.41253822657561
sub-09,90,before,optimised,30,30,0,-5.21144063031223
sub-09,91,before,individual,150,30,1,-3.21927887245443
sub-09,92,before,individual,30,150,1,-8.12456967891315
sub-09,93,before,optimised,30,150,1,1.1297484156934
sub-09,94,before,optimised,150,30,1,-4.23659157227611
sub-09,95,before,optimised,30,150,1,2.98850822738931
sub-09,96,before,individual,150,30,1,-3.59044740386316
sub-09,97,before,optimised,30,150,1,-2.12731008408866
sub-09,98,before,individual,30,150,1,-10.6736325254039
sub-09,99,before,optimised,150,30,0,-0.604645700030224
sub-09,100,before,optimised,30,30,1,-5.15040352156466
sub-09,101,before,individual,150,30,1,-1.86115423327874
sub-09,102,before,individual,30,150,1,-6.13990886486069
sub-09,103,before,optimised,30,150,1,-1.58314367507494
sub-09,104,before,individual,150,30,1,-5.47904110679201
sub-09,105,before,optimised,30,150,1,-1.24394743476767
sub-09,106,before,individual,30,30,1,-6.7805184584085
sub-09,107,before,optimised,30,150,1,-3.74577429156531
sub-09,108,before,individual,150,30,0,-2.27928522008902
sub-09,109,before,optimised,30,30,1,-6.73921113065487
sub-09,110,before,optimised,30,30,0,-8.81567943770284
sub-09,111,before,individual,30,30,0,-8.87585051699783
sub-09,112,before,optimised,30,150,1,0.864081587871682
sub-09,113,before,optimised,30,150,1,0.083091464060339
sub-09,114,before,individual,150,30,1,-5.62260821952497
sub-09,115,before,individual,30,150,0,-6.98741266398006
sub-09,116,before,individual,30,30,0,-5.48539883317574
sub-09,117,before,optimised,30,30,0,-5.43024583980313
sub-09,118,before,optimised,150,30,1,-4.41047476339127
sub-09,119,before,individual,30,30,0,-8.77240738493555
sub-09,120,before,optimised,30,30,0,-8.87208113765024
sub-09,1,after,individual,30,30,0,-4.34686116002553
sub-09,2,after,optimised,30,30,0,-4.55908930311373
sub-09,3,after,optimised,150,30,1,0.338055441718311
sub-09,4,after,individual,30,150,1,-7.01572061599687
sub-09,5,after,optimised,30,30,1,-2.06256722717358
sub-09,6,after,individual,30,30,0,-2.1911062698799
sub-09,7,after,optimised,30,150,1,0.0781984698616337
sub-09,8,after,individual,150,30,1,-1.40337460156955
sub-09,9,after,individual,150,30,0,-1.47324673021767
sub-09,10,after,individual,150,30,1,-1.36879375299945
sub-09,11,after,individual,30,30,1,-4.43766629000779
sub-09,12,after,optimised,30,150,1,0.458129590219925
sub-09,13,after,individual,150,30,0,-5.70304491434208
sub-09,14,after,optimised,30,150,1,0.57304611517634
sub-09,15,after,optimised,30,150,1,0.563280101535338
sub-09,16,after,individual,30,150,1,-5.93154550831486
sub-09,17,after,optimised,150,30,0,-0.0794575727495582
sub-09,18,after,individual,150,30,1,-0.956230555311953
sub-09,19,after,individual,30,150,0,-6.47304686403671
sub-09,20,after,optimised,30,150,0,-3.44763004151015
sub-09,21,after,individual,30,150,1,-6.37686891711015
sub-09,22,after,optimised,30,30,1,-4.3304654512596
sub-09,23,after,individual,30,30,0,-6.99703954381263
sub-09,24,after,optimised,150,30,1,0.105568603235484
sub-09,25,after,optimised,150,30,0,-4.1669289034994
sub-09,26,after,individual,30,30,1,-3.97579181264306
sub-09,27,after,individual,30,30,1,-4.76271544763508
sub-09,28,after,optimised,30,30,0,-6.81483338055886
sub-09,29,after,optimised,150,30,1,0.356607954197823
sub-09,30,after,individual,150,30,1,-0.593473342997466
sub-09,31,after,individual,30,150,0,-10.2761601148691
sub-09,32,after,individual,150,30,1,-1.57085560191557
sub-09,33,after,individual,30,30,0,-7.26035710932681
sub-09,34,after,individual,30,30,1,-6.69523586035177
sub-09,35,after,optimised,30,30,1,-4.05640633689275
sub-09,36,after,optimised,150,30,1,0.475334267518655
sub-09,37,after,individual,30,150,1,-6.19472814558008
sub-09,38,after,individual,30,30,1,-8.98522034845612
sub-09,39,after,individual,150,30,0,-3.75856183771965
sub-09,40,after,optimised,30,30,0,-4.71169180431342
sub-09,41,after,optimised,30,150,1,1.07570708183169
sub-09,42,after,optimised,150,30,1,-0.58591898524301
sub-09,43,after,individual,150,30,0,-0.960601995746763
sub-09,44,after,individual,30,150,0,-6.28386983910413
sub-09,45,after,individual,30,150,0,-10.3574237108268
sub-09,46,after,optimised,30,30,0,-7.11491660570273
sub-09,47,after,optimised,150,30,1,-2.28133687236579
sub-09,48,after,individual,150,30,1,1.06805989436968
sub-09,49,after,optimised,30,30,1,-6.41907420216361
sub-09,50,after,optimised,30,30,1,-8.97794034209891
sub-09,51,after,individual,150,30,0,-1.9281573904404
sub-09,52,after,individual,150,30,1,-4.16965896161618
sub-09,53,after,individual,30,30,1,-4.89082823148217
sub-09,54,after,optimised,150,30,1,0.363245519158673
sub-09,55,after,optimised,150,30,1,2.56961382457124
sub-09,56,after,individual,30,150,0,-6.73238026448423
sub-09,57,after,individual,30,150,1,-10.6758380253876
sub-09,58,after,optimised,30,30,1,-5.13493208306891
sub-09,59,after,individual,30,30,1,-9.12306295066536
sub-09,60,after,optimised,150,30,1,-0.410751291981277
sub-09,61,after,individual,30,150,0,-8.86860497406442
sub-09,62,after,optimised,150,30,1,-2.35962064632421
sub-09,63,after,optimised,150,30,0,-2.50143332569208
sub-09,64,after,individual,30,30,1,-4.73162568080975
sub-09,65,after,individual,150,30,0,-4.04590485028625
sub-09,66,after,optimised,150,30,1,-4.16099787007056
sub-09,67,after,optimised,30,150,0,0.608906525650196
sub-09,68,after,individual,30,150,1,-8.44421649683771
sub-09,69,after,optimised,30,30,1,-9.10434731294655
sub-09,70,after,individual,30,150,1,-5.46845778628627
sub-09,71,after,individual,30,150,1,-3.69500372833306
sub-09,72,after,optimised,150,30,1,-1.72912563431105
sub-09,73,after,individual,30,150,1,-8.57068620867853
sub-09,74,after,optimised,30,30,1,-4.46006136679459
sub-09,75,after,optimised,30,150,0,-3.5878502470384
sub-09,76,after,individual,30,30,0,-7.32023405574102
sub-09,77,after,optimised,30,30,0,-7.35964022970308
sub-09,78,after,optimised,30,150,0,0.117995804294637
sub-09,79,after,individual,150,30,1,-5.89639153516354
sub-09,80,after,optimised,30,150,1,-3.68496767275192
sub-09,81,after,individual,30,30,0,-4.63683034082882
sub-09,82,after,individual,30,30,0,-5.18958531002452
sub-09,83,after,optimised,30,30,0,-4.84146837440312
sub-09,84,after,optimised,150,30,1,-2.07248630171787
sub-09,85,after,optimised,30,150,0,-1.91092075254893
sub-09,86,after,optimised,30,150,1,-1.58497550806924
sub-09,87,after,individual,30,30,1,-5.34986210167229
sub-09,88,after,optimised,150,30,1,-0.387334261771821
sub-09,89,after,individual,30,150,1,-8.41253822657561
sub-09,90,after,optimised,30,30,0,-5.21144063031223
sub-09,91,after,individual,150,30,1,-3.21927887245443
sub-09,92,after,individual,30,150,1,-8.12456967891315
sub-09,93,after,optimised,30,150,1,1.1297484156934
sub-09,94,after,optimised,150,30,1,-4.23659157227611
sub-09,95,after,optimised,30,150,1,2.98850822738931
sub-09,96,after,individual,150,30,1,-3.59044740386316
sub-09,97,after,optimised,30,150,1,-2.12731008408866
sub-09,98,after,individual,30,150,1,-10.6736325254039
sub-09,99,after,optimised,150,30,0,-0.604645700030224
sub-09,100,after,optimised,30,30,1,-5.15040352156466
sub-09,101,after,individual,150,30,1,-1.86115423327874
sub-09,102,after,individual,30,150,1,-6.13990886486069
sub-09,103,after,optimised,30,150,1,-1.58314367507494
sub-09,104,after,individual,150,30,1,-5.47904110679201
sub-09,105,after,optimised,30,150,1,-1.24394743476767
sub-09,106,after,individual,30,30,1,-6.7805184584085
sub-09,107,after,optimised,30,150,1,-3.74577429156531
sub-09,108,after,individual,150,30,0,-2.27928522008902
sub-09,109,after,optimised,30,30,1,-6.73921113065487
sub-09,110,after,optimised,30,30,0,-8.81567943770284
sub-09,111,after,individual,30,30,0,-8.87585051699783
sub-09,112,after,optimised,30,150,1,0.864081587871682
sub-09,113,after,optimised,30,150,0,0.083091464060339
sub-09,114,after,individual,150,30,1,-5.62260821952497
sub-09,115,after,individual,30,150,0,-6.98741266398006
sub-09,116,after,individual,30,30,0,-5.48539883317574
sub-09,117,after,optimised,30,30,1,-5.43024583980313
sub-09,118,after,optimised,150,30,1,-4.41047476339127
sub-09,119,after,individual,30,30,0,-8.77240738493555
sub-09,120,after,optimised,30,30,0,-8.87208113765024
