participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-13,44,before,individual,30,150,0,-5.8539194154596
sub-13,45,before,individual,30,150,0,-9.82679536469773
sub-13,46,before,optimised,30,30,0,-7.11491660570273
sub-13,47,before,optimised,150,30,0,-2.28133687236579
sub-13,48,before,individual,150,30,1,0.733573011888857
sub-13,49,before,optimised,30,30,0,-6.41907420216361
sub-13,50,before,optimised,30,30,0,-8.97794034209891
sub-13,51,before,individual,150,30,0,-2.47376203187603
sub-13,52,before,individual,150,30,0,-4.21997551672419
sub-13,53,before,individual,30,30,1,-4.88733552804243
sub-13,54,before,optimised,150,30,1,0.363245519158673
sub-13,55,before,optimised,150,30,0,2.56961382457124
sub-13,56,before,individual,30,150,0,-6.32676541986194
sub-13,57,before,individual,30,150,0,-10.0414753414612
sub-13,58,before,optimised,30,30,1,-5.13493208306891
sub-13,59,before,individual,30,30,1,-9.15135886037634
sub-13,60,before,optimised,150,30,0,-0.410751291981277
sub-13,61,before,individual,30,150,0,-8.43302832659303
sub-13,62,before,optimised,150,30,0,-2.35962064632421
sub-13,63,before,optimised,150,30,0,-2.50143332569208
sub-13,64,before,individual,30,30,0,-4.66814393282568
sub-13,65,before,individual,150,30,0,-4.39991357581413
sub-13,66,before,optimised,150,30,1,-4.16099787007056
sub-13,67,before,optimised,30,150,0,0.608906525650196
sub-13,68,before,individual,30,150,0,-8.13031472982983
sub-13,69,before,optimised,30,30,1,-9.10434731294655
sub-13,70,before,individual,30,150,0,-5.06490459252013
sub-13,71,before,individual,30,150,0,-3.63197386900022
sub-13,72,before,optimised,150,30,0,-1.72912563431105
sub-13,73,before,individual,30,150,0,-8.12123158959988
sub-13,74,before,optimised,30,30,0,-4.46006136679459
sub-13,75,before,optimised,30,150,0,-3.5878502470384
sub-13,76,before,individual,30,30,0,-7.40843365057178
sub-13,77,before,optimised,30,30,0,-7.35964022970308
sub-13,78,before,optimised,30,150,0,0.117995804294637
sub-13,79,before,individual,150,30,1,-6.24774928150227
sub-13,80,before,optimised,30,150,0,-3.68496767275192
sub-13,81,before,individual,30,30,1,-4.83668139475944
sub-13,82,before,individual,30,30,0,-5.42537345471264
sub-13,83,before,optimised,30,30,0,-4.84146837440312
sub-13,84,before,optimised,150,30,1,-2.07248630171787
sub-13,85,before,optimised,30,150,0,-1.91092075254893
sub-13,86,before,optimised,30,150,0,-1.58497550806924
sub-13,87,before,individual,30,30,0,-5.10962429460605
sub-13,88,before,optimised,150,30,0,-0.387334261771821
sub-13,89,before,individual,30,150,0,-8.07497211747012
sub-13,90,before,optimised,30,30,0,-5.21144063031223
sub-13,91,before,individual,150,30,0,-3.48928397469603
sub-13,92,before,individual,30,150,1,-7.64676471384983
sub-13,93,before,optimised,30,150,0,1.1297484156934
sub-13,94,before,optimised,150,30,0,-4.23659157227611
sub-13,95,before,optimised,30,150,1,2.98850822738931
sub-13,96,before,individual,150,30,1,-3.87679363794661
sub-13,97,before,optimised,30,150,0,-2.12731008408866
sub-13,98,before,individual,30,150,1,-10.0823858661812
sub-13,99,before,optimised,150,30,0,-0.604645700030224
sub-13,100,before,optimised,30,30,0,-5.15040352156466
sub-13,101,before,individual,150,30,0,-2.32182361103662
sub-13,102,before,individual,30,150,0,-5.78144776816553
sub-13,103,before,optimised,30,150,1,-1.58314367507494
sub-13,104,before,individual,150,30,0,-5.79445071459002
sub-13,105,before,optimised,30,150,0,-1.24394743476767
sub-13,106,before,individual,30,30,1,-7.02795322488338
sub-13,107,before,optimised,30,150,1,-3.74577429156531
sub-13,108,before,individual,150,30,0,-2.37627896726723
sub-13,109,before,optimised,30,30,1,-6.73921113065487
sub-13,110,before,optimised,30,30,0,-8.81567943770284
sub-13,111,before,individual,30,30,0,-8.76545460059005
sub-13,112,before,optimised,30,150,0,0.864081587871682
sub-13,113,before,optimised,30,150,0,0.083091464060339
sub-13,114,before,individual,150,30,0,-5.98895166582388
sub-13,115,before,individual,30,150,0,-6.24814889282194
sub-13,116,before,individual,30,30,0,-5.35798745651521
sub-13,117,before,optimised,30,30,0,-5.43024583980313
sub-13,118,before,optimised,150,30,1,-4.41047476339127
sub-13,119,before,individual,30,30,0,-8.81094131624597
sub-13,120,before,optimised,30,30,0,-8.87208113765024
sub-13,1,after,individual,30,30,0,-4.20863638955668
sub-13,2,after,optimised,30,30,0,-4.55908930311373
sub-13,3,after,optimised,150,30,0,0.338055441718311
sub-13,4,after,individual,30,150,0,-6.39500426514527
sub-13,5,after,optimised,30,30,0,-2.06256722717358
sub-13,6,after,individual,30,30,0,-2.483864755594
sub-13,7,after,optimised,30,150,1,0.0781984698616337
sub-13,8,after,individual,150,30,0,-1.64922408488186
sub-13,9,after,individual,150,30,0,-1.64512435830606
sub-13,10,after,individual,150,30,0,-1.72863364917324
sub-13,11,after,individual,30,30,0,-4.31550094132126
sub-13,12,after,optimised,30,150,0,0.458129590219925
sub-13,13,after,individual,150,30,0,-5.95204121407759
sub-13,14,after,optimised,30,150,0,0.57304611517634
sub-13,15,after,optimised,30,150,1,0.563280101535338
sub-13,16,after,individual,30,150,0,-5.17551858000827
sub-13,17,after,optimised,150,30,0,-0.0794575727495582
sub-13,18,after,individual,150,30,0,-1.46251400058657
sub-13,19,after,individual,30,150,0,-5.90819684085585
sub-13,20,after,optimised,30,150,0,-3.44763004151015
sub-13,21,after,individual,30,150,0,-5.82910179828755
sub-13,22,after,optimised,30,30,0,-4.3304654512596
sub-13,23,after,individual,30,30,0,-6.95868277085737
sub-13,24,after,optimised,150,30,0,0.105568603235484
sub-13,25,after,optimised,150,30,0,-4.1669289034994
sub-13,26,after,individual,30,30,0,-3.77653752738882
sub-13,27,after,individual,30,30,0,-4.82695262334637
sub-13,28,after,optimised,30,30,0,-6.81483338055886
sub-13,29,after,optimised,150,30,1,0.356607954197823
sub-13,30,after,individual,150,30,0,-0.945607040490228
sub-13,31,after,individual,30,150,0,-9.74513238038982
sub-13,32,after,individual,150,30,1,-2.23060155945813
sub-13,33,after,individual,30,30,0,-7.01145035081842
sub-13,34,after,individual,30,30,0,-6.51516087326097
sub-13,35,after,optimised,30,30,0,-4.05640633689275
sub-13,36,after,optimised,150,30,0,0.475334267518655
sub-13,37,after,individual,30,150,0,-5.23174245810489
sub-13,38,after,individual,30,30,0,-8.86579369180845
sub-13,39,after,individual,150,30,0,-3.96657695844754
sub-13,40,after,optimised,30,30,0,-4.71169180431342
sub-13,41,after,optimised,30,150,0,1.07570708183169
sub-13,42,after,optimised,150,30,1,-0.58591898524301
sub-13,43,after,individual,150,30,0,-1.50963964267111
sub-13,44,after,individual,30,150,0,-5.8539194154596
sub-13,45,after,individual,30,150,0,-9.82679536469773
sub-13,46,after,optimised,30,30,0,-7.11491660570273
sub-13,47,after,optimised,150,30,1,-2.28133687236579
sub-13,48,after,individual,150,30,1,0.733573011888857
sub-13,49,after,optimised,30,30,0,-6.41907420216361
sub-13,50,after,optimised,30,30,0,-8.97794034209891
sub-13,51,after,individual,150,30,0,-2.47376203187603
sub-13,52,after,individual,150,30,0,-4.21997551672419
sub-13,53,after,individual,30,30,1,-4.88733552804243
sub-13,54,after,optimised,150,30,1,0.363245519158673
sub-13,55,after,optimised,150,30,1,2.56961382457124
sub-13,56,after,individual,30,150,0,-6.32676541986194
sub-13,57,after,individual,30,150,0,-10.0414753414612
sub-13,58,after,optimised,30,30,1,-5.13493208306891
sub-13,59,after,individual,30,30,1,-9.15135886037634
sub-13,60,after,optimised,150,30,0,-0.410751291981277
sub-13,61,after,individual,30,150,0,-8.43302832659303
sub-13,62,after,optimised,150,30,0,-2.35962064632421
sub-13,63,after,optimised,150,30,0,-2.50143332569208
sub-13,64,after,individual,30,30,0,-4.66814393282568
sub-13,65,after,individual,150,30,0,-4.39991357581413
sub-13,66,after,optimised,150,30,1,-4.16099787007056
sub-13,67,after,optimised,30,150,0,0.608906525650196
sub-13,68,after,individual,30,150,0,-8.13031472982983
sub-13,69,after,optimised,30,30,0,-9.10434731294655
sub-13,70,after,individual,30,150,0,-5.06490459252013
sub-13,71,after,individual,30,150,0,-3.63197386900022
sub-13,72,after,optimised,150,30,1,-1.72912563431105
sub-13,73,after,individual,30,150,0,-8.12123158959988
sub-13,74,after,optimised,30,30,0,-4.46006136679459
sub-13,75,after,optimised,30,150,0,-3.5878502470384
sub-13,76,after,individual,30,30,0,-7.40843365057178
sub-13,77,after,optimised,30,30,0,-7.35964022970308
sub-13,78,after,optimised,30,150,0,0.117995804294637
sub-13,79,after,individual,150,30,1,-6.24774928150227
sub-13,80,after,optimised,30,150,0,-3.68496767275192
sub-13,81,after,individual,30,30,0,-4.83668139475944
sub-13,82,after,individual,30,30,0,-5.42537345471264
sub-13,83,after,optimised,30,30,0,-4.84146837440312
sub-13,84,after,optimised,150,30,1,-2.07248630171787
sub-13,85,after,optimised,30,150,0,-1.91092075254893
sub-13,86,after,optimised,30,150,0,-1.58497550806924
sub-13,87,after,individual,30,30,0,-5.10962429460605
sub-13,88,after,individual,30,30,0,-5.10962429460605
sub-13,89,after,individual,30,150,0,-8.07497211747012
sub-13,90,after,optimised,30,30,0,-5.21144063031223
sub-13,91,after,individual,150,30,1,-3.48928397469603
sub-13,92,after,individual,30,150,0,-7.64676471384983
sub-13,93,after,optimised,30,150,0,1.1297484156934
sub-13,94,after,optimised,150,30,0,-0.387334261771821
sub-13,95,after,optimised,30,150,1,2.98850822738931
sub-13,96,after,individual,150,30,1,-3.87679363794661
sub-13,97,after,optimised,30,150,0,-2.12731008408866
sub-13,98,after,individual,30,150,1,-10.0823858661812
sub-13,99,after,optimised,150,30,0,-4.23659157227611
sub-13,100,after,optimised,30,30,0,-5.15040352156466
sub-13,101,after,individual,150,30,0,-2.32182361103662
sub-13,102,after,individual,30,150,0,-5.78144776816553
sub-13,103,after,optimised,30,150,1,-1.58314367507494
sub-13,104,after,individual,150,30,0,-5.79445071459002
sub-13,105,after,optimised,30,150,1,-1.24394743476767
sub-13,106,after,individual,30,30,0,-8.76545460059005
sub-13,107,after,optimised,30,150,1,-3.74577429156531
sub-13,108,after,individual,150,30,0,-2.37627896726723
sub-13,109,after,optimised,30,30,1,-6.73921113065487
sub-13,110,after,optimised,30,30,0,-8.81567943770284
sub-13,111,after,individual,30,30,0,-5.35798745651521
sub-13,112,after,optimised,30,150,0,0.864081587871682
sub-13,113,after,optimised,30,150,0,0.083091464060339
sub-13,114,after,individual,150,30,0,-5.98895166582388
sub-13,115,after,individual,30,150,0,-6.24814889282194
sub-13,116,after,individual,30,30,0,-8.81094131624597
sub-13,117,after,optimised,30,30,0,-5.43024583980313
sub-13,118,after,optimised,150,30,0,-0.604645700030224
sub-13,119,after,optimised,30,30,0,-8.87208113765024
