participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-07,95,before,optimised,30,150,1,2.98850822738931
sub-07,96,before,individual,150,30,1,-3.76128257383172
sub-07,97,before,optimised,30,150,1,-2.12731008408866
sub-07,98,before,individual,30,150,0,-10.6343835331077
sub-07,99,before,optimised,150,30,0,-0.604645700030224
sub-07,100,before,optimised,30,30,1,-5.15040352156466
sub-07,101,before,individual,150,30,1,-2.12699749121323
sub-07,102,before,individual,30,150,0,-5.93480605043866
sub-07,103,before,optimised,30,150,1,-1.58314367507494
sub-07,104,before,individual,150,30,1,-5.53626658134895
sub-07,105,before,optimised,30,150,1,-1.24394743476767
sub-07,106,before,individual,30,30,1,-6.79556897712409
sub-07,107,before,optimised,30,150,0,-3.74577429156531
sub-07,108,before,individual,150,30,0,-2.2546145646739
sub-07,109,before,optimised,30,30,1,-6.73921113065487
sub-07,110,before,optimised,30,30,1,-8.81567943770284
sub-07,111,before,individual,30,30,1,-8.78088051849265
sub-07,112,before,optimised,30,150,1,0.864081587871682
sub-07,113,before,optimised,30,150,1,0.083091464060339
sub-07,114,before,individual,150,30,1,-5.95359991349731
sub-07,115,before,individual,30,150,1,-6.92620700478382
sub-07,116,before,individual,30,30,0,-5.60861354442071
sub-07,117,before,optimised,30,30,0,-5.43024583980313
sub-07,118,before,optimised,150,30,1,-4.41047476339127
sub-07,119,before,individual,30,30,0,-8.70886650139246
sub-07,120,before,optimised,30,30,0,-8.87208113765024
sub-07,1,after,individual,30,30,0,-4.44394374802915
sub-07,2,after,optimised,30,30,0,-4.55908930311373
sub-07,3,after,optimised,150,30,0,0.338055441718311
sub-07,4,after,individual,30,150,1,-6.7541743289186
sub-07,5,after,optimised,30,30,1,-2.06256722717358
sub-07,6,after,individual,30,30,1,-2.23740997289362
sub-07,7,after,optimised,30,150,1,0.0781984698616337
sub-07,8,after,individual,150,30,0,-1.45701408606199
sub-07,9,after,individual,150,30,0,-1.75179961793856
sub-07,10,after,individual,150,30,0,-1.58338549468345
sub-07,11,after,individual,30,30,0,-4.3886660457031
sub-07,12,after,optimised,30,150,1,0.458129590219925
sub-07,13,after,individual,150,30,1,-6.00018393328297
sub-07,14,after,optimised,30,150,0,0.57304611517634
sub-07,15,after,optimised,30,150,1,0.563280101535338
sub-07,16,after,individual,30,150,0,-5.9571068898919
sub-07,17,after,optimised,150,30,0,-0.0794575727495582
sub-07,18,after,individual,150,30,1,-1.34630315530002
sub-07,19,after,individual,30,150,0,-6.49347782049448
sub-07,20,after,optimised,30,150,1,-3.44763004151015
sub-07,21,after,individual,30,150,1,-6.28900994037065
sub-07,22,after,optimised,30,30,1,-4.3304654512596
sub-07,23,after,individual,30,30,0,-6.98231108138115
sub-07,24,after,optimised,150,30,0,0.105568603235484
sub-07,25,after,optimised,150,30,1,-4.1669289034994
sub-07,26,after,individual,30,30,1,-3.70864887728695
sub-07,27,after,individual,30,30,0,-4.73934195891625
sub-07,28,after,optimised,30,30,1,-6.81483338055886
sub-07,29,after,optimised,150,30,1,0.356607954197823
sub-07,30,after,individual,150,30,1,-0.760947577985043
sub-07,31,after,individual,30,150,1,-10.0878512105193
sub-07,32,after,individual,150,30,1,-2.01867064359652
sub-07,33,after,individual,30,30,1,-7.14553995854004
sub-07,34,after,individual,30,30,1,-6.62824417813411
sub-07,35,after,optimised,30,30,1,-4.05640633689275
sub-07,36,after,optimised,150,30,1,0.475334267518655
sub-07,37,after,individual,30,150,0,-6.08360346712786
sub-07,38,after,individual,30,30,1,-8.99501799025055
sub-07,39,after,individual,150,30,1,-4.00496081300221
sub-07,40,after,optimised,30,30,0,-4.71169180431342
sub-07,41,after,optimised,30,150,1,1.07570708183169
sub-07,42,after,optimised,150,30,1,-0.58591898524301
sub-07,43,after,individual,150,30,0,-1.15681531904213
sub-07,44,after,individual,30,150,0,-6.28304232635607
sub-07,45,after,individual,30,150,0,-10.1441261588394
sub-07,46,after,optimised,30,30,1,-7.11491660570273
sub-07,47,after,optimised,150,30,1,-2.28133687236579
sub-07,48,after,individual,150,30,1,0.780545192539015
sub-07,49,after,optimised,30,30,1,-6.41907420216361
sub-07,50,after,optimised,30,30,1,-8.97794034209891
sub-07,51,after,individual,150,30,0,-2.34849786881771
sub-07,52,after,individual,150,30,1,-4.24835774189196
sub-07,53,after,individual,30,30,1,-5.15240169493516
sub-07,54,after,optimised,150,30,1,0.363245519158673
sub-07,55,after,optimised,150,30,1,2.56961382457124
sub-07,56,after,individual,30,150,0,-6.89096683204503
sub-07,57,after,individual,30,150,1,-10.5360537486007
sub-07,58,after,optimised,30,30,1,-5.13493208306891
sub-07,59,after,individual,30,30,1,-9.1615526273509
sub-07,60,after,optimised,150,30,1,-0.410751291981277
sub-07,61,after,individual,30,150,0,-8.81868116218301
sub-07,62,after,optimised,150,30,1,-2.35962064632421
sub-07,63,after,optimised,150,30,0,-2.50143332569208
sub-07,64,after,individual,30,30,0,-4.55772873415552
sub-07,65,after,individual,150,30,0,-4.08311049001237
sub-07,66,after,optimised,150,30,1,-4.16099787007056
sub-07,67,after,optimised,30,150,0,0.608906525650196
sub-07,68,after,individual,30,150,1,-8.22498758939736
sub-07,69,after,optimised,30,30,1,-9.10434731294655
sub-07,70,after,individual,30,150,1,-5.07006238453927
sub-07,71,after,individual,30,150,1,-3.83702605812828
sub-07,72,after,optimised,150,30,1,-1.72912563431105
sub-07,73,after,individual,30,150,1,-8.52496425182877
sub-07,74,after,optimised,30,30,0,-4.46006136679459
sub-07,75,after,optimised,30,150,0,-3.5878502470384
sub-07,76,after,individual,30,30,0,-7.10621567683222
sub-07,77,after,optimised,30,30,0,-7.35964022970308
sub-07,78,after,optimised,30,150,0,0.117995804294637
sub-07,79,after,individual,150,30,1,-6.03956594474333
sub-07,80,after,optimised,30,150,1,-3.68496767275192
sub-07,81,after,individual,30,30,0,-4.64746115836566
sub-07,82,after,individual,30,30,0,-5.17950998663938
sub-07,83,after,optimised,30,30,0,-4.84146837440312
sub-07,84,after,optimised,150,30,1,-2.07248630171787
sub-07,85,after,optimised,30,150,0,-1.91092075254893
sub-07,86,after,optimised,30,150,1,-1.58497550806924
sub-07,87,after,individual,30,30,1,-5.28121784684271
sub-07,88,after,optimised,150,30,1,-0.387334261771821
sub-07,89,after,individual,30,150,1,-8.35823433368236
sub-07,90,after,optimised,30,30,0,-5.21144063031223
sub-07,91,after,individual,150,30,1,-3.38011999860606
sub-07,92,after,individual,30,150,1,-8.16562337254327
sub-07,93,after,optimised,30,150,1,1.1297484156934
sub-07,94,after,optimised,150,30,1,-4.23659157227611
sub-07,95,after,optimised,30,150,1,2.98850822738931
sub-07,96,after,individual,150,30,1,-3.76128257383172
sub-07,97,after,optimised,30,150,1,-2.12731008408866
sub-07,98,after,individual,30,150,1,-10.6343835331077
sub-07,99,after,optimised,150,30,0,-0.604645700030224
sub-07,100,after,optimised,30,30,1,-5.15040352156466
sub-07,101,after,individual,150,30,1,-2.12699749121323
sub-07,102,after,individual,30,150,0,-5.93480605043866
sub-07,103,after,optimised,30,150,1,-1.58314367507494
sub-07,104,after,individual,150,30,1,-5.53626658134895
sub-07,105,after,optimised,30,150,1,-1.24394743476767
sub-07,106,after,individual,30,30,1,-6.79556897712409
sub-07,107,after,optimised,30,150,1,-3.74577429156531
sub-07,108,after,individual,150,30,0,-2.2546145646739
sub-07,109,after,optimised,30,30,1,-6.73921113065487
sub-07,110,after,optimised,30,30,1,-8.81567943770284
sub-07,111,after,individual,30,30,1,-8.78088051849265
sub-07,112,after,optimised,30,150,0,0.864081587871682
sub-07,113,after,optimised,30,150,0,0.083091464060339
sub-07,114,after,individual,150,30,1,-5.95359991349731
sub-07,115,after,individual,30,150,0,-6.92620700478382
sub-07,116,after,individual,30,30,0,-5.60861354442071
sub-07,117,after,optimised,30,30,1,-5.43024583980313
sub-07,118,after,optimised,150,30,1,-4.41047476339127
sub-07,119,after,individual,30,30,0,-8.70886650139246
sub-07,120,after,optimised,30,30,0,-8.87208113765024
