participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-06,103,after,optimised,30,150,1,-1.58314367507494
sub-06,104,after,individual,150,30,0,-5.65695169653372
sub-06,105,after,optimised,30,150,1,-1.24394743476767
sub-06,106,after,individual,30,30,1,-6.84043522006975
sub-06,107,after,optimised,30,150,1,-3.74577429156531
sub-06,108,after,individual,150,30,0,-2.26493362400426
sub-06,109,after,optimised,30,30,1,-6.73921113065487
sub-06,110,after,optimised,30,30,0,-8.81567943770284
sub-06,111,after,individual,30,30,0,-8.70474141898778
sub-06,112,after,optimised,30,150,1,0.864081587871682
sub-06,113,after,optimised,30,150,0,0.083091464060339
sub-06,114,after,individual,150,30,0,-5.95496270834979
sub-06,115,after,individual,30,150,0,-7.12562502913187
sub-06,116,after,individual,30,30,0,-5.41266871379043
sub-06,117,after,optimised,30,30,0,-5.43024583980313
sub-06,118,after,optimised,150,30,0,-4.41047476339127
sub-06,119,after,individual,30,30,0,-8.73457639840684
sub-06,120,after,optimised,30,30,0,-8.87208113765024
