participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-16,41,before,optimised,30,150,1,1.07570708183169
sub-16,42,before,optimised,150,30,0,-0.58591898524301
sub-16,43,before,individual,150,30,0,-2.18037358318855
sub-16,44,before,individual,30,150,0,-5.49902080783486
sub-16,45,before,individual,30,150,0,-9.64709370787138
sub-16,46,before,optimised,30,30,0,-7.11491660570273
sub-16,47,before,optimised,150,30,0,-2.28133687236579
sub-16,48,before,individual,150,30,0,0.119395602377028
sub-16,49,before,optimised,30,30,0,-6.41907420216361
sub-16,50,before,optimised,30,30,0,-8.97794034209891
sub-16,51,before,individual,150,30,0,-3.20920650722607
sub-16,52,before,individual,150,30,0,-5.10542601348432
sub-16,53,before,individual,30,30,0,-5.13122653991627
sub-16,54,before,optimised,150,30,1,0.363245519158673
sub-16,55,before,optimised,150,30,0,2.56961382457124
sub-16,56,before,individual,30,150,0,-6.07487383270414
sub-16,57,before,individual,30,150,0,-9.84211111697624
sub-16,58,before,optimised,30,30,0,-5.13493208306891
sub-16,59,before,individual,30,30,0,-9.16199159649179
sub-16,60,before,optimised,150,30,0,-0.410751291981277
sub-16,61,before,individual,30,150,0,-8.0703000426807
sub-16,62,before,optimised,150,30,0,-2.35962064632421
sub-16,63,before,optimised,150,30,0,-2.50143332569208
sub-16,64,before,individual,30,30,0,-4.62498563170326
sub-16,65,before,individual,150,30,0,-4.86205102177452
sub-16,66,before,optimised,150,30,1,-4.16099787007056
sub-16,67,before,optimised,30,150,0,0.608906525650196
sub-16,68,before,individual,30,150,0,-7.78952620175561
sub-16,69,before,optimised,30,30,1,-9.10434731294655
sub-16,70,before,individual,30,150,0,-4.53221137169216
sub-16,71,before,individual,30,150,0,-3.17238578840393
sub-16,72,before,optimised,150,30,0,-1.72912563431105
sub-16,73,before,individual,30,150,0,-7.53421744008004
sub-16,74,before,optimised,30,30,0,-4.46006136679459
sub-16,75,before,optimised,30,150,0,-3.5878502470384
sub-16,76,before,individual,30,30,0,-7.17688756433409
sub-16,77,before,optimised,30,30,0,-7.35964022970308
sub-16,78,before,optimised,30,150,0,0.117995804294637
sub-16,79,before,individual,150,30,1,-6.67502719215734
sub-16,80,before,optimised,30,150,0,-3.68496767275192
sub-16,81,before,individual,30,30,0,-4.77171592480711
sub-16,82,before,individual,30,30,0,-5.33508409381192
sub-16,83,before,optimised,30,30,0,-4.84146837440312
sub-16,84,before,optimised,150,30,1,-2.07248630171787
sub-16,85,before,optimised,30,150,0,-1.91092075254893
sub-16,86,before,optimised,30,150,0,-1.58497550806924
sub-16,87,before,individual,30,30,0,-5.29339545918305
sub-16,88,before,optimised,150,30,0,-0.387334261771821
sub-16,89,before,individual,30,150,0,-7.47848163510822
sub-16,90,before,optimised,30,30,0,-5.21144063031223
sub-16,91,before,individual,150,30,1,-4.14196475560029
sub-16,92,before,individual,30,150,0,-7.35384040416993
sub-16,93,before,optimised,30,150,0,1.1297484156934
sub-16,94,before,optimised,150,30,0,-4.23659157227611
sub-16,95,before,optimised,30,150,1,2.98850822738931
sub-16,96,before,individual,150,30,0,-4.4955495474016
sub-16,97,before,optimised,30,150,0,-2.12731008408866
sub-16,98,before,individual,30,150,1,-9.83780224187711
sub-16,99,before,optimised,150,30,0,-0.604645700030224
sub-16,100,before,optimised,30,30,0,-5.15040352156466
sub-16,101,before,individual,150,30,0,-2.85950722033435
sub-16,102,before,individual,30,150,0,-5.3034713900729
sub-16,103,before,optimised,30,150,0,-1.58314367507494
sub-16,104,before,individual,150,30,1,-6.29287184287203
sub-16,105,before,optimised,30,150,1,-1.24394743476767
sub-16,106,before,individual,30,30,0,-6.80682477236216
sub-16,107,before,optimised,30,150,1,-3.74577429156531
sub-16,108,before,individual,150,30,0,-3.07142638038361
sub-16,109,before,optimised,30,30,0,-6.73921113065487
sub-16,110,before,optimised,30,30,0,-8.81567943770284
sub-16,111,before,individual,30,30,0,-8.85061377843089
sub-16,112,before,optimised,30,150,0,0.864081587871682
sub-16,113,before,optimised,30,150,0,0.083091464060339
sub-16,114,before,individual,150,30,0,-6.64515242337101
sub-16,115,before,individual,30,150,0,-6.07383301341402
sub-16,116,before,individual,30,30,0,-5.61172426880788
sub-16,117,before,optimised,30,30,0,-5.43024583980313
sub-16,118,before,optimised,150,30,0,-4.41047476339127
sub-16,119,before,individual,30,30,0,-8.79627459569943
sub-16,120,before,optimised,30,30,0,-8.87208113765024
sub-16,1,after,individual,30,30,0,-4.24152209043118
sub-16,2,after,optimised,30,30,1,-4.55908930311373
sub-16,3,after,optimised,150,30,0,0.338055441718311
sub-16,4,after,individual,30,150,0,-6.18420566322036
sub-16,5,after,optimised,30,30,1,-2.06256722717358
sub-16,6,after,individual,30,30,1,-2.38282276639286
sub-16,7,after,optimised,30,150,0,0.0781984698616337
sub-16,8,after,individual,150,30,0,-2.35133016460189
sub-16,9,after,individual,150,30,0,-2.49302153995997
sub-16,10,after,individual,150,30,0,-2.51298110799662
sub-16,11,after,individual,30,30,0,-4.40203575982219
sub-16,12,after,optimised,30,150,1,0.458129590219925
sub-16,13,after,individual,150,30,0,-6.52280240055662
sub-16,14,after,optimised,30,150,0,0.57304611517634
sub-16,15,after,optimised,30,150,0,0.563280101535338
sub-16,16,after,individual,30,150,1,-4.92981742741824
sub-16,17,after,optimised,150,30,0,-0.0794575727495582
sub-16,18,after,individual,150,30,1,-1.96381402668126
sub-16,19,after,individual,30,150,0,-5.75976009335827
sub-16,20,after,optimised,30,150,0,-3.44763004151015
sub-16,21,after,individual,30,150,0,-5.6844263825107
sub-16,22,after,optimised,30,30,1,-4.3304654512596
sub-16,23,after,individual,30,30,0,-7.01301866610295
sub-16,24,after,optimised,150,30,0,0.105568603235484
sub-16,25,after,optimised,150,30,0,-4.1669289034994
sub-16,26,after,individual,30,30,0,-3.90983584287599
sub-16,27,after,individual,30,30,0,-4.92175911698089
sub-16,28,after,optimised,30,30,0,-6.81483338055886
sub-16,29,after,optimised,150,30,1,0.356607954197823
sub-16,30,after,individual,150,30,0,-1.65997389776501
sub-16,31,after,individual,30,150,0,-9.71016415377015
sub-16,32,after,individual,150,30,0,-2.69326261968826
sub-16,33,after,individual,30,30,0,-7.00463820138677
sub-16,34,after,individual,30,30,0,-6.60127984524385
sub-16,35,after,optimised,30,30,0,-4.05640633689275
sub-16,36,after,optimised,150,30,1,0.475334267518655
sub-16,37,after,individual,30,150,1,-5.13133279443504
sub-16,38,after,individual,30,30,0,-9.12132651091425
sub-16,39,after,individual,150,30,0,-4.62314652385546
sub-16,40,after,optimised,30,30,0,-4.71169180431342
sub-16,41,after,optimised,30,150,1,1.07570708183169
sub-16,42,after,optimised,150,30,0,-0.58591898524301
sub-16,43,after,individual,150,30,0,-2.18037358318855
sub-16,44,after,individual,30,150,0,-5.49902080783486
sub-16,45,after,individual,30,150,0,-9.64709370787138
sub-16,46,after,optimised,30,30,0,-7.11491660570273
sub-16,47,after,optimised,150,30,0,-2.28133687236579
sub-16,48,after,individual,150,30,1,0.119395602377028
sub-16,49,after,optimised,30,30,0,-6.41907420216361
sub-16,50,after,optimised,30,30,0,-8.97794034209891
sub-16,51,after,individual,150,30,0,-3.20920650722607
sub-16,52,after,individual,150,30,0,-5.10542601348432
sub-16,53,after,individual,30,30,0,-5.13122653991627
sub-16,54,after,optimised,150,30,1,0.363245519158673
sub-16,55,after,optimised,150,30,1,2.56961382457124
sub-16,56,after,individual,30,150,0,-6.07487383270414
sub-16,57,after,individual,30,150,0,-9.84211111697624
sub-16,58,after,optimised,30,30,0,-5.13493208306891
sub-16,59,after,individual,30,30,1,-9.16199159649179
sub-16,60,after,optimised,150,30,0,-0.410751291981277
sub-16,61,after,individual,30,150,0,-8.0703000426807
sub-16,62,after,optimised,150,30,0,-2.35962064632421
sub-16,63,after,optimised,150,30,0,-2.50143332569208
sub-16,64,after,individual,30,30,0,-4.62498563170326
sub-16,65,after,individual,150,30,0,-4.86205102177452
sub-16,66,after,optimised,150,30,1,-4.16099787007056
sub-16,67,after,optimised,30,150,0,0.608906525650196
sub-16,68,after,individual,30,150,0,-7.78952620175561
sub-16,69,after,optimised,30,30,1,-9.10434731294655
sub-16,70,after,individual,30,150,0,-4.53221137169216
sub-16,71,after,individual,30,150,1,-3.17238578840393
sub-16,72,after,optimised,150,30,0,-1.72912563431105
sub-16,73,after,individual,30,150,0,-7.53421744008004
sub-16,74,after,optimised,30,30,0,-4.46006136679459
sub-16,75,after,optimised,30,150,0,-3.5878502470384
sub-16,76,after,individual,30,30,0,-7.17688756433409
sub-16,77,after,optimised,30,30,0,-7.35964022970308
sub-16,78,after,optimised,30,150,0,0.117995804294637
sub-16,79,after,individual,150,30,1,-6.67502719215734
sub-16,80,after,optimised,30,150,0,-3.68496767275192
sub-16,81,after,individual,30,30,0,-4.77171592480711
sub-16,82,after,individual,30,30,0,-5.33508409381192
sub-16,83,after,optimised,30,30,0,-4.84146837440312
sub-16,84,after,optimised,150,30,0,-2.07248630171787
sub-16,85,after,optimised,30,150,0,-1.91092075254893
sub-16,86,after,optimised,30,150,0,-1.58497550806924
sub-16,87,after,individual,30,30,0,-5.29339545918305
sub-16,88,after,optimised,150,30,0,-0.387334261771821
sub-16,89,after,individual,30,150,0,-7.47848163510822
sub-16,90,after,optimised,30,30,0,-5.21144063031223
sub-16,91,after,individual,150,30,0,-4.14196475560029
sub-16,92,after,individual,30,150,0,-7.35384040416993
sub-16,93,after,optimised,30,150,0,1.1297484156934
sub-16,94,after,optimised,150,30,1,-4.23659157227611
sub-16,95,after,optimised,30,150,1,2.98850822738931
sub-16,96,after,individual,150,30,0,-4.4955495474016
sub-16,97,after,optimised,30,150,0,-2.12731008408866
sub-16,98,after,individual,30,150,1,-9.83780224187711
sub-16,99,after,optimised,150,30,0,-0.604645700030224
sub-16,100,after,optimised,30,30,0,-5.15040352156466
sub-16,101,after,individual,150,30,0,-2.85950722033435
sub-16,102,after,individual,30,150,0,-5.3034713900729
sub-16,103,after,optimised,30,150,0,-1.58314367507494
sub-16,104,after,individual,150,30,1,-6.29287184287203
sub-16,105,after,optimised,30,150,1,-1.24394743476767
sub-16,106,after,individual,30,30,0,-6.80682477236216
sub-16,107,after,optimised,30,150,1,-3.74577429156531
sub-16,108,after,individual,150,30,0,-3.07142638038361
sub-16,109,after,optimised,30,30,1,-6.73921113065487
sub-16,110,after,optimised,30,30,0,-8.81567943770284
sub-16,111,after,individual,30,30,0,-8.85061377843089
sub-16,112,after,optimised,30,150,0,0.864081587871682
sub-16,113,after,optimised,30,150,0,0.083091464060339
sub-16,114,after,individual,150,30,0,-6.64515242337101
sub-16,115,after,individual,30,150,0,-6.07383301341402
sub-16,116,after,individual,30,30,0,-5.61172426880788
sub-16,117,after,optimised,30,30,0,-5.43024583980313
sub-16,118,after,optimised,150,30,1,-4.41047476339127
sub-16,119,after,individual,30,30,0,-8.79627459569943
sub-16,120,after,optimised,30,30,1,-8.87208113765024
